key,936433-937914,937914-940794,940794-943674,943674-946554,946554-949434,949434-952314,952314-955194,955194-958074,958074-960954,960954-963834,963834-966714,966714-969594,969594-972474,972474-975354,975354-978234,978234-981114,981114-983994,983994-986874,986874-989754,989754-992634,992634-995514,995514-998394,998394-1001274,1001274-1004154,1004154-1007034,1007034-1009914,1009914-1012794,1012794-1015674,1015674-1018554,1018554-1021434,1021434-1024314,1024314-1027194,1027194-1030074,1030074-1032954,1032954-1035834,1035834-1038714,1038714-1041594,1041594-1044474,1044474-1047354,1047354-1050234,1050234-1053114,1053114-1055994,1055994-1058874,1058874-1061754,1061754-1064634,1064634-1067514,1067514-1070394,1070394-1073274,1073274-1076154,1076154-1079034,1079034-1081914,1081914-1084794,1084794-1087674,1087674-1090554,1090554-1093434,1093434-1096314,1096314-1099194,1099194-1102074,1102074-1104954,1104954-1107834,1107834-1110714,1110714-1113594,1113594-1116474,1116474-1119354,1119354-1122234,1122234-1125114,1125114-1127994,1127994-1130874,1130874-1133754,1133754-1136634,1136634-1139514,1139514-1142394,1142394-1145274,1145274-1148154,1148154-1151034,1151034-1153914,1153914-1156794,1156794-1159674,1159674-1162554,1162554-1165434,1165434-1168314,1168314-1171194,1171194-1174074,1174074-1176954,1176954-1179834,1179834-1182714,1182714-1185594,1185594-1188474,1188474-1191354,1191354-1194234,1194234-1197114,1197114-1199994,1199994-1202874,1202874-1205754,1205754-1208634,1208634-1211514,1211514-1214394,1214394-1217274,1217274-1220154,1220154-1223034,1223034-1225914,1225914-1228794,1228794-1231674,1231674-1234554,1234554-1237434,1237434-1240314,1240314-1243194,1243194-1246074,1246074-1248954,1248954-1251834,1251834-1254714,1254714-1257594,1257594-1260474,1260474-1263354,1263354-1266234,1266234-1269114,1269114-1271994,1271994-1274874,1274874-1277754,1277754-1280634,1280634-1283514,1283514-1286394,1286394-1289274,1289274-1292154,1292154-1295034,1295034-1297914,1297914-1300794
83ad1014247bcb8436e3a01f30b92d64d84205d229a0dbebf983dfa7f40e553d,2,5,1,0,4,2,2,5,3,2,2,1,4,3,2,1,5,3,4,1,6,1,4,3,4,2,1,4,2,2,2,2,0,5,0,6,3,3,4,2,1,2,3,6,2,5,2,3,5,2,3,3,2,0,4,2,5,1,2,3,0,1,3,2,4,2,2,0,1,1,2,2,2,0,3,0,2,3,1,2,2,4,4,6,2,1,1,0,0,1,5,3,6,0,3,1,3,3,0,2,4,6,3,1,1,1,3,6,4,0,2,5,0,2,2,2,2,2,1,2,2,3,1,5,3,2,1
83bce408c6c67933de6f8a922dd9326c2e260a1f8bc5240e8cae24a8c9bcc757,1,2,2,7,1,8,3,2,3,5,1,3,5,2,4,2,3,4,2,1,1,1,1,2,2,3,2,4,2,3,1,4,2,1,1,3,1,2,5,3,4,6,4,5,1,3,2,1,3,2,5,1,3,1,3,5,3,1,2,5,4,2,3,3,5,4,4,2,2,3,2,6,3,1,1,2,2,4,1,3,5,2,3,2,5,0,1,1,5,1,4,0,2,6,3,5,3,3,5,4,4,0,2,4,3,2,3,4,5,2,1,3,4,2,5,1,1,3,1,1,4,3,3,3,2,2,2
83d905ec67b5669bb42f4fa6f45ed88ef55a42f49b0afe1dba6ee737d2e9006a,0,3,2,1,2,5,0,3,4,4,1,1,3,1,1,0,1,3,1,3,3,2,4,0,2,7,1,2,2,0,2,4,1,6,1,1,6,4,1,2,3,1,2,3,4,3,2,3,1,2,1,1,1,3,2,0,0,1,1,3,2,2,1,4,4,1,2,4,3,3,3,1,5,2,5,3,6,2,2,3,2,4,2,3,2,3,1,5,3,2,1,3,0,6,1,3,3,5,0,1,2,2,4,2,0,1,1,2,3,1,7,0,2,2,4,5,4,2,4,5,2,4,4,0,3,1,3
8406f85c9f318c09dd2bccca45d86e47bb939fa78e46fae778ac03a7712f5b45,2,2,1,4,2,2,1,4,2,3,2,2,0,4,1,1,0,5,3,0,1,2,3,0,4,4,3,0,1,6,3,4,3,4,3,3,1,2,3,1,2,3,0,0,0,1,5,2,5,1,3,0,5,4,2,3,3,2,2,8,2,5,7,1,1,1,2,2,3,2,1,0,2,3,2,1,3,1,5,3,1,3,0,1,2,2,3,2,6,5,2,3,2,1,2,6,4,1,1,3,5,1,2,1,2,1,3,1,5,0,3,3,2,2,4,3,4,0,5,3,0,1,1,4,4,1,5
84093b6510b2e1f63e89b639eef809f77ffc9514cbb61e4196e70c4355ab6072,1,4,3,4,3,0,3,0,2,2,3,2,2,1,1,5,1,3,1,2,3,3,1,0,2,4,4,3,1,1,4,6,3,2,0,9,4,0,2,2,6,3,4,2,6,2,1,3,1,1,3,0,3,2,4,6,4,2,3,3,8,2,3,5,1,0,1,2,2,3,4,8,2,0,4,2,1,1,3,2,1,2,3,3,4,2,1,3,4,1,3,1,0,2,2,8,5,6,0,3,1,4,3,5,2,3,4,2,5,3,1,1,4,2,1,3,1,4,4,6,6,1,2,2,1,5,2
840d9909c59bde75165affc42a67946cc90dea2f606c1c05bcf1f13c21646831,1,1,1,2,4,2,3,2,1,3,3,2,5,7,3,1,5,1,3,3,0,4,4,2,3,2,2,0,2,2,2,3,2,6,4,5,2,4,6,2,1,6,3,0,3,1,2,3,1,5,0,4,3,2,2,2,2,3,6,1,2,1,1,1,4,1,5,3,1,1,4,0,4,3,2,2,1,2,1,5,2,3,1,0,3,3,2,0,2,3,4,1,1,5,2,5,1,2,3,0,1,1,5,2,1,6,2,3,3,1,5,2,0,2,1,4,4,2,1,3,3,2,2,4,3,3,2
842e2fc8c0726ff41989679a8688970f2b49ca913272e9cecdef842c9a098e4b,3,5,6,1,2,1,4,1,4,1,3,3,3,4,5,3,2,3,1,5,5,0,3,3,3,3,6,1,1,4,7,2,0,1,2,3,1,2,0,5,1,2,3,2,1,4,2,1,4,3,1,4,3,2,4,2,3,6,6,3,3,5,1,7,1,1,0,1,2,3,3,1,2,2,1,4,4,3,0,2,0,2,3,3,1,4,0,1,1,1,0,1,0,3,2,6,2,3,4,3,2,1,2,3,2,2,1,4,2,3,1,0,2,2,3,4,3,5,4,0,3,2,2,4,4,2,2
846402804e41ad7a8df6bfd38b75dcdec04fca9493515a21dbe1eb927e4e9a23,1,4,3,4,0,5,5,5,5,3,1,3,2,3,3,3,6,3,3,0,3,3,2,3,1,2,0,0,1,4,2,5,3,5,2,3,4,4,2,5,0,0,6,6,5,1,0,2,3,4,4,5,2,0,1,4,4,1,0,1,4,3,2,3,1,1,1,4,0,3,3,1,4,5,0,2,6,4,2,4,2,1,3,4,4,8,1,3,2,3,4,2,3,3,0,4,2,3,3,4,5,2,2,3,1,3,3,3,3,3,2,3,3,1,2,3,3,3,0,0,7,1,4,3,3,3,2
84678d4dc1ebd99d769d0fb4425a651ac677d990995d4faa52cd56defd19965a,1,3,3,4,4,6,1,0,0,1,1,2,3,5,4,5,4,1,2,3,2,0,2,4,3,1,2,2,1,4,3,5,2,2,3,2,1,5,3,4,3,3,2,3,3,2,2,3,4,2,1,2,3,1,2,0,1,0,0,5,1,6,2,3,1,1,1,0,0,1,2,2,4,2,2,4,0,4,3,2,4,3,2,3,1,1,2,2,3,2,1,2,4,2,4,1,4,2,5,2,2,2,4,3,0,2,1,3,2,1,1,2,1,4,0,0,7,3,2,3,2,1,2,5,4,2,1
847e10464e8a2d18ad777473ed8f21369aae6e311d9f3b003b8232a7c38de610,2,1,1,2,4,3,0,3,2,0,1,3,4,3,1,2,4,3,2,1,3,1,2,4,5,2,4,2,1,2,1,1,2,2,5,3,2,1,3,3,2,0,3,3,4,3,5,3,4,1,3,2,4,3,4,5,4,0,3,1,0,2,6,2,4,0,2,6,1,4,2,2,6,2,0,5,3,4,5,6,1,3,1,4,2,3,0,3,0,3,3,0,5,2,2,3,2,1,4,0,2,2,3,1,3,1,0,4,0,4,1,0,4,1,2,1,1,4,2,0,4,2,1,3,3,4,3
84ffd52bb7e8a4ca8f191a981badca59f5acc1c1572129d97a90d470d22df115,1,2,1,2,2,4,0,2,2,4,2,0,5,2,1,0,4,4,3,1,3,2,3,1,2,4,1,2,1,5,3,1,1,2,2,5,2,2,2,3,1,3,0,4,1,2,1,1,3,2,0,1,1,0,3,2,2,1,3,7,2,3,1,3,3,2,4,3,4,1,3,0,2,5,4,1,4,1,3,2,5,3,2,3,5,1,1,3,4,1,3,3,4,0,2,7,3,2,1,1,1,2,5,3,4,2,2,1,0,3,3,3,3,2,3,2,1,3,2,1,2,2,0,2,3,5,3
8528227adbd7ed9e312e98342b0cbff5b1cdca4780aea9513f7aac879a18fc49,3,4,5,0,1,4,2,2,1,0,0,3,6,4,3,4,1,2,4,1,4,5,2,5,4,2,4,3,3,2,4,2,1,3,2,4,3,6,2,2,0,2,4,3,1,3,2,2,0,3,5,1,1,5,1,4,2,3,3,2,2,0,3,4,4,4,2,4,1,3,5,1,3,2,2,2,1,3,3,0,1,3,1,5,4,2,3,5,5,4,2,1,2,1,3,0,5,6,1,1,2,3,1,0,5,0,1,0,3,4,2,1,6,3,3,1,1,2,1,3,2,6,3,6,4,2,0
8566e0aa295d85322453c82f3c21c911c21d7d9586c5bf81e96a3f9db250d855,2,1,3,0,2,4,3,2,3,2,8,6,5,2,4,1,3,3,1,2,1,3,2,2,1,2,1,2,5,1,0,4,3,1,7,3,1,3,2,1,1,0,3,2,5,0,2,1,2,4,1,1,2,2,3,5,1,3,0,2,2,2,1,3,1,4,4,1,2,1,3,1,1,7,3,0,3,3,0,1,3,3,4,5,10,2,4,4,3,3,4,4,3,4,3,5,3,0,4,4,2,4,3,4,1,3,1,2,5,2,2,4,2,2,2,2,3,3,2,6,1,3,4,4,0,6,3
85768f26771e5bbccd99b9a0257e831069a413c7de9db1ac6bad80cf08045531,1,4,2,2,4,2,1,2,2,1,7,1,2,2,3,2,4,3,2,4,4,2,4,4,2,2,4,2,3,3,6,4,0,0,4,4,4,1,1,2,0,2,3,3,6,1,2,5,1,4,3,4,2,0,4,3,3,3,1,1,4,3,3,3,5,1,2,4,2,0,2,0,4,1,3,2,2,1,1,2,4,4,2,1,1,3,2,2,2,2,1,2,1,5,2,1,0,2,6,2,4,4,7,3,2,2,2,2,3,0,3,2,2,2,2,0,3,1,5,1,3,2,3,5,3,0,5
857fff1caa86a656c4e9e524a2d6615cf5cf059812b1cb844d80ada7947a620a,2,3,0,5,3,1,2,1,2,2,0,2,6,5,3,3,3,5,4,1,3,3,2,3,3,1,4,2,5,4,2,3,4,3,6,4,4,2,3,5,1,2,3,1,5,2,2,1,3,5,5,3,1,0,1,5,2,2,2,1,2,1,4,2,2,7,1,3,3,4,2,2,4,1,3,3,1,4,2,2,0,3,5,3,2,6,2,1,1,2,5,2,1,1,1,4,1,2,3,4,1,4,2,3,1,2,2,3,1,2,3,3,2,3,1,6,4,3,5,4,5,3,4,3,3,4,2
859c1c41e434d94b8fbf11974661c22c2eaf6d67bb48a29f90749b10ef163612,0,3,4,2,1,3,5,1,4,2,2,3,3,2,1,0,1,4,4,3,3,4,2,2,1,0,0,2,4,2,1,1,2,2,4,2,0,3,5,3,3,0,1,0,3,7,6,3,1,6,2,3,1,4,6,2,2,5,0,3,0,4,2,4,1,0,3,1,1,4,8,3,4,3,2,4,0,1,4,3,5,4,3,2,1,1,4,1,1,1,2,3,5,2,4,4,2,3,3,5,3,2,1,1,1,6,0,6,3,3,3,1,4,2,5,2,1,4,5,2,0,1,4,3,0,2,4
85ac9be6706c4f6a78ac9088f872adeef481d09ac11fbe3e079f1c552f5e7452,2,1,2,2,0,3,2,5,1,3,1,4,3,2,3,1,2,3,2,3,1,3,2,3,2,2,4,1,1,2,5,4,0,2,4,3,3,0,3,4,1,1,1,3,4,2,4,3,3,4,2,3,6,3,2,6,1,3,2,2,2,3,6,3,3,2,0,1,2,4,4,3,3,3,3,3,4,3,3,2,2,4,2,2,2,4,2,0,5,3,4,5,3,2,2,3,0,4,1,1,5,4,5,2,4,4,4,3,1,2,2,4,4,2,3,3,5,4,4,2,2,6,4,3,4,4,0
85bde6830fa04a1880fe007d4df86f8e2e416fe65a1e1fbd2081830d8c58f853,2,1,3,0,2,3,1,2,8,0,6,3,2,1,2,1,4,1,5,0,3,4,2,0,2,1,2,4,5,1,4,0,2,5,1,5,1,2,3,1,3,2,3,2,3,1,3,5,1,3,2,2,5,1,2,2,2,3,1,2,4,0,3,1,2,2,4,1,2,1,5,4,2,2,3,4,1,4,1,2,1,4,2,2,2,2,2,1,4,2,3,3,0,0,3,0,2,4,3,3,4,1,3,6,2,0,0,1,4,1,2,0,0,5,5,3,4,0,3,5,5,1,1,2,2,2,3
85d4d3e9a8e0b4ab55b04d1c1145f47ce106e88dbcd5484052363062ab237a04,0,6,2,2,4,1,1,4,1,5,2,2,5,6,2,3,5,1,2,1,4,1,2,4,4,3,2,2,1,3,2,5,5,3,1,0,2,2,4,0,2,1,1,9,0,0,1,2,5,7,4,4,2,1,3,3,5,7,3,4,1,4,4,4,1,4,3,1,0,2,3,4,2,1,1,3,1,1,2,2,1,2,3,6,1,3,2,4,3,2,3,1,1,4,1,5,3,2,3,2,6,2,4,4,1,2,3,4,4,4,4,0,3,5,6,5,2,1,5,4,2,3,5,2,2,2,1
85dbf9a9927e1d00c54d31c0969ab8fd4e68f33d7d27d7d69fa90fbba7a4490b,1,1,5,4,2,3,4,3,3,0,3,0,2,3,3,2,6,3,5,1,5,1,6,0,4,2,4,3,5,4,3,5,1,2,4,3,5,1,2,3,2,2,2,2,1,5,7,5,1,2,2,2,0,3,3,4,2,1,4,2,3,2,2,5,2,3,0,2,1,2,5,3,2,3,5,1,5,2,5,4,3,5,5,3,1,5,2,1,4,3,1,4,3,3,2,1,0,2,3,2,7,1,0,0,3,2,5,2,2,2,2,3,1,3,0,4,1,4,1,1,0,2,4,1,3,3,3
85f0d9c908c73f36a2618fc2ac3bb94b0bba8509bb5c7f65227632f11391826f,0,1,3,1,3,3,5,1,4,5,0,4,6,1,1,1,3,3,3,5,4,2,3,4,2,2,6,1,2,3,6,4,3,2,4,1,1,0,1,0,4,2,2,4,2,4,1,1,4,4,3,0,0,2,4,4,3,2,3,2,4,2,5,1,2,3,1,0,1,2,0,2,3,1,2,4,4,3,1,2,3,2,4,3,2,2,3,3,3,2,1,4,6,1,2,3,1,2,4,3,2,3,0,3,4,2,5,1,2,5,3,2,7,4,2,3,4,4,0,2,2,3,1,5,4,1,3
860323edf7d7b9753bd9dd7d7f80764aa6f4e4029042f1f8883dc809d37ac632,3,4,1,3,2,4,0,2,0,1,1,0,4,3,2,4,3,3,0,3,4,2,2,5,2,4,6,4,6,0,2,2,3,2,1,3,9,5,3,2,6,5,5,3,2,2,2,3,2,2,3,4,0,2,1,0,2,1,1,1,3,0,4,3,3,4,2,4,2,1,3,3,0,1,2,6,2,5,1,2,2,2,1,5,3,1,1,2,2,1,3,4,1,5,1,1,0,1,2,2,3,2,3,2,2,0,2,2,4,4,2,3,3,2,3,4,4,5,2,3,5,1,1,1,4,3,2
86101e30c55da38cc8c9fa8b7add84a4d2fc83b79570adfbd49de89edd994769,0,2,3,2,5,3,0,2,1,2,4,1,2,1,3,4,1,3,1,5,2,1,1,1,2,1,3,1,3,6,0,2,4,1,6,2,1,1,3,3,3,6,3,1,1,2,3,4,2,2,2,3,3,2,1,1,1,6,4,2,3,1,4,3,5,4,4,3,0,2,1,0,5,1,5,2,3,0,5,2,4,4,5,2,2,4,2,3,1,2,4,3,5,2,3,2,1,4,4,3,4,3,1,7,4,2,1,3,3,2,3,3,1,3,2,3,3,3,2,3,3,3,2,7,2,0,3
8653d254cbde53d4cc917eadcc3bb773d67e18b4bbffd1cb08e97d0f5dcbe366,1,0,0,0,3,6,2,4,4,1,3,1,2,3,2,3,3,2,4,4,2,3,3,1,2,2,3,5,1,2,7,0,1,1,2,1,7,3,2,8,4,6,3,6,4,0,3,6,2,1,2,3,0,6,5,3,1,4,1,3,2,3,4,2,5,2,4,3,5,3,2,1,2,5,3,4,1,1,1,2,4,5,1,2,4,4,6,3,4,1,3,3,4,5,2,2,6,3,0,1,3,1,0,1,2,2,2,3,2,5,3,1,2,3,2,2,2,4,1,8,2,3,2,4,3,4,0
865580070b98e814ad85bf6fc7a0a299b31abd2d1d0a180a7c072a82ecb85720,3,2,4,3,1,4,1,5,1,1,2,2,2,3,1,1,3,2,2,3,2,2,2,1,5,0,10,4,3,2,3,2,2,1,3,2,3,3,2,2,2,3,3,3,3,2,2,7,5,2,2,0,4,6,1,2,2,6,3,2,1,3,2,0,3,3,4,3,5,0,1,1,4,3,1,1,2,5,2,3,2,4,3,2,1,5,3,3,3,4,7,1,4,0,3,1,2,1,3,6,2,3,1,0,2,3,1,2,3,5,1,4,0,3,1,5,3,4,1,3,2,2,4,4,2,1,3
8667594915ad7d440e2ebf08cdc355b9bb78fa89798fc051537198ef23afda0d,3,1,4,1,3,4,2,6,1,0,4,2,4,4,2,5,0,3,1,2,6,4,2,5,0,1,1,2,3,2,1,3,4,5,5,3,4,3,2,2,4,2,0,5,3,3,2,2,4,3,0,6,3,1,2,0,2,1,2,4,4,3,1,5,1,1,0,2,7,3,5,0,3,5,3,2,0,3,1,1,0,2,1,0,3,6,1,1,1,2,7,1,8,5,4,4,1,1,1,4,1,5,4,2,3,6,1,3,6,4,5,3,1,2,3,6,2,6,3,3,2,2,4,2,3,6,6
866e4a637c9b4edb313a73c74acb2a142be1f70c2ee61228478cedba679bad48,2,1,1,3,1,3,2,4,3,5,2,2,2,1,2,3,2,4,4,1,2,0,2,4,0,0,4,5,0,1,2,2,4,2,4,3,6,1,2,3,4,1,1,2,2,3,2,1,4,2,6,3,3,3,2,1,0,1,3,4,0,3,6,1,2,5,4,3,2,1,2,6,4,3,3,4,3,4,1,0,1,5,4,0,3,7,1,1,1,3,2,2,2,2,4,5,1,1,2,2,7,2,3,1,2,2,2,4,1,3,3,5,5,0,3,3,0,4,1,3,2,1,1,5,2,0,2
86858d03a84f948203ba7e85e06af9a7da9aa5439ebc2ec8c4ae7d32b3c08d1a,0,2,1,3,1,2,4,5,1,1,3,2,7,5,3,2,3,2,1,1,3,3,2,3,3,3,2,2,2,5,5,3,3,1,7,1,0,2,2,4,4,2,3,6,2,0,2,1,3,3,3,1,1,3,3,3,2,3,2,2,3,1,2,3,1,2,1,4,7,3,5,3,2,1,6,1,1,4,3,1,1,1,2,7,2,1,5,1,4,5,1,3,4,1,8,1,5,3,3,2,1,2,5,4,4,5,1,1,3,3,3,4,3,2,7,1,0,5,3,2,2,2,0,3,3,5,1
86a0813e1d32a8a7a1f8349e868a123b16ab9524e7643e5b578d1c25f5b1bc63,1,3,2,1,1,2,4,0,2,2,4,3,0,0,2,0,6,3,2,3,1,2,4,1,2,2,6,1,5,2,4,2,2,4,3,2,4,5,6,2,2,4,3,2,1,4,1,3,4,3,0,0,2,2,7,3,1,1,1,4,7,2,3,4,2,1,4,1,4,3,7,1,3,5,3,4,0,1,2,3,4,2,5,3,2,3,4,4,3,1,9,3,1,3,2,3,2,3,4,7,0,2,3,2,2,4,2,5,5,1,2,3,2,1,3,3,3,2,3,1,4,2,1,0,2,5,0
86a6ff6d9d7a4f119e5367a1cb43ef72a77a6ef192ae4f04d94d03210930bb25,1,4,5,2,3,3,4,1,3,3,2,2,3,4,2,2,3,2,1,1,1,3,2,3,3,3,1,2,4,0,3,1,0,3,4,2,5,4,1,4,3,2,2,2,0,4,5,5,5,2,1,4,6,3,2,2,5,1,3,3,3,0,3,1,4,2,3,1,1,2,3,4,2,4,5,4,3,4,4,3,2,1,1,4,3,6,1,2,2,3,2,2,1,3,4,3,5,3,1,3,1,2,1,4,3,3,2,6,2,5,6,4,5,3,3,2,3,6,5,3,1,1,4,1,1,2,2
86ab0938dcfc855a26c4d330583881cdb2d0454b902ef693668e64ced5e4663a,1,0,5,3,4,6,2,1,5,2,1,4,2,4,5,0,2,8,3,3,1,3,3,4,3,1,1,2,2,1,3,1,1,2,5,1,2,2,1,5,3,0,6,1,3,1,1,1,4,0,6,4,4,2,4,2,2,1,3,3,4,1,1,5,2,2,0,3,4,4,1,5,1,2,1,3,4,2,3,3,4,3,2,1,3,6,1,0,3,2,6,3,5,0,2,2,5,5,0,3,1,2,4,5,5,2,0,5,0,5,3,2,5,1,2,2,3,6,2,5,1,3,2,3,1,3,1
86b272959b18e1ac43666d44db9e3f0f3e93e16f5da60805b3612f79cb20f309,0,3,2,2,1,5,3,1,3,3,4,3,1,3,1,1,2,5,3,2,4,2,3,0,1,7,2,2,4,2,2,1,5,2,3,4,2,1,1,2,1,2,4,2,1,3,3,1,3,3,2,1,2,4,2,1,2,1,1,10,4,2,1,1,4,3,2,3,1,3,2,3,3,2,4,3,3,1,3,4,1,3,2,2,3,2,2,1,3,3,3,2,1,2,4,3,1,2,0,2,2,4,0,3,2,1,2,4,3,2,0,1,2,5,2,4,5,6,1,2,3,4,1,4,0,1,1
86b6c0cfcf9e76672116db3f7cd92ee3074bd7ec6acea3e1b395360c2115be13,2,0,6,3,3,1,1,4,3,2,4,2,3,2,2,1,1,5,1,4,5,2,3,5,2,6,3,1,2,5,1,4,3,7,5,3,2,5,1,3,3,4,4,3,0,3,5,2,7,2,9,1,2,5,2,1,2,5,5,2,3,3,4,5,1,1,4,4,5,2,0,2,2,4,4,5,2,4,1,2,1,4,4,1,2,2,2,0,2,4,6,1,3,3,2,1,0,2,3,3,2,1,1,0,3,1,0,1,3,1,6,4,3,2,1,1,2,1,1,2,1,1,0,2,1,0,3
86d056aec270ba9c7415c5bb76820e1ed6d9eeef7c9ebc0200c1a0d0b5c1c438,0,4,0,0,2,6,4,3,3,2,0,1,2,6,3,1,1,2,4,1,4,4,0,4,0,0,4,4,0,5,1,2,4,2,3,1,3,1,7,2,2,2,3,2,1,2,1,5,6,5,5,0,4,2,1,3,1,1,3,7,5,4,2,4,2,0,0,1,4,3,3,3,5,4,1,2,3,4,1,6,3,5,4,4,2,4,2,4,3,3,1,1,2,1,6,2,2,1,4,3,5,4,6,4,3,0,2,5,0,4,0,0,0,3,3,2,3,4,4,4,3,2,0,1,3,5,0
86d9798a1fd8b628cfed5a1e54e1b52deb006a9186b4e0455b36e2979cea0433,0,1,4,2,0,5,1,2,1,1,2,1,0,1,4,3,3,2,3,3,2,2,3,3,5,3,2,3,4,4,2,5,0,2,2,2,2,3,2,2,1,1,3,4,3,3,6,2,2,1,1,3,4,2,1,2,0,5,2,4,4,5,3,2,0,4,0,6,2,6,2,1,4,3,1,0,1,1,3,7,3,4,4,3,2,0,5,0,2,1,3,2,1,2,7,3,0,5,4,3,3,4,2,2,3,3,5,2,4,1,0,2,4,4,6,0,1,1,1,1,1,2,4,2,2,2,3
873ec2c5552ac86ec5f7060a6a2af0c89c46ecf10465b2c6092c354476ae0700,0,6,3,0,3,2,5,0,1,5,2,1,2,2,3,0,4,5,5,1,2,4,3,1,4,1,3,4,1,4,2,1,1,1,5,1,3,1,4,2,1,2,2,2,1,2,2,2,1,4,1,1,3,7,2,2,2,1,1,2,4,1,0,6,4,3,2,0,4,0,0,3,3,3,3,1,4,2,2,3,2,1,4,2,5,3,2,5,4,1,3,3,1,6,1,3,1,2,5,0,1,5,4,4,3,0,1,3,3,2,4,6,4,5,4,3,1,3,3,2,0,4,0,2,1,0,1
8751090147522a140269c986cf156ec65271596365d53de6d109d6d0b15cab46,2,2,4,1,2,1,1,2,7,5,2,2,0,4,0,0,5,4,2,6,2,1,2,5,3,2,4,2,1,0,0,4,2,2,3,3,1,5,2,1,4,1,6,6,3,3,2,1,2,4,2,3,1,1,2,3,0,1,2,5,3,0,1,3,3,5,2,3,2,3,0,1,4,3,1,2,1,2,1,1,3,2,2,2,4,2,1,3,0,2,5,2,2,2,2,3,5,1,1,2,2,5,3,3,3,3,3,2,2,2,0,3,4,1,4,3,3,0,1,8,1,3,2,2,2,1,1
875b4233b9b0eef1822fb16e6916c2524b4ce7e9b5d1dbe23083719c482e9e69,1,2,0,1,3,2,4,3,3,1,3,2,2,3,3,2,4,3,1,3,2,6,1,2,4,3,1,4,1,1,3,2,3,3,5,1,2,1,2,2,2,5,4,2,3,2,4,2,5,1,7,4,6,5,2,1,1,3,2,1,0,2,1,1,3,2,2,2,1,3,1,3,2,2,1,0,2,0,2,1,4,2,3,3,3,2,2,2,3,7,3,2,4,2,4,1,2,4,2,2,1,2,4,1,2,1,3,3,3,2,1,0,2,1,2,1,6,2,2,2,1,4,1,5,3,5,2
8765ded99bc4bb83f564b1c982f48658d43c52fd3b3b45989a70fe3e1ed23a2e,2,3,5,2,1,2,0,1,3,1,1,1,1,5,3,0,3,1,1,5,3,5,2,3,1,3,2,3,2,2,1,0,7,0,5,2,0,6,4,2,4,3,2,3,2,3,3,6,0,5,2,2,2,4,4,0,3,5,4,2,4,5,5,5,2,3,4,6,4,0,2,1,3,5,2,0,4,2,6,2,2,0,2,2,4,4,2,4,3,1,3,2,1,0,3,1,0,1,2,4,2,4,5,4,2,4,9,7,1,1,1,2,8,2,7,2,2,2,2,0,2,5,1,5,3,4,1
87670df82f008a0d5d1748b7d304500233b25cfef1aac13d8b23f90bcb2e1068,0,2,2,4,1,1,1,2,0,5,5,1,1,3,3,3,1,4,3,0,2,3,0,2,1,2,2,1,2,4,2,2,3,1,2,0,0,4,5,0,3,1,2,5,1,1,4,1,1,1,3,3,3,1,2,2,2,3,4,5,1,2,1,5,3,3,1,3,2,5,4,0,4,4,3,5,3,1,3,1,1,2,4,5,3,1,3,0,6,0,2,3,3,6,1,5,4,3,4,6,1,0,3,4,1,5,5,6,3,2,2,2,2,5,5,3,3,5,1,3,2,0,3,4,3,1,2
8769cc26030dbca9e28ff8ca5cd0a7c03cba4b7062874b075b86adc83551a164,3,1,1,3,1,1,1,4,2,5,3,1,1,1,2,1,1,5,3,3,6,3,3,3,2,2,3,1,0,5,3,4,2,2,2,3,3,1,2,2,3,1,4,4,1,2,1,1,1,2,4,2,2,2,3,2,0,2,2,6,2,0,0,3,5,3,3,2,1,2,2,4,2,3,2,3,2,6,1,2,3,2,2,3,5,1,1,4,2,1,3,4,1,2,6,1,0,4,4,2,1,7,3,0,4,2,4,6,4,3,1,3,1,4,2,5,4,1,3,3,4,3,1,2,1,3,1
878d1b98611a2f1951e4139f76aa9dd876b400b205a2cfdfb105ada543cda746,0,1,5,2,0,6,6,5,2,6,3,3,3,5,0,2,1,3,3,4,3,4,4,1,1,3,5,2,5,1,2,3,6,3,2,1,4,1,1,4,2,4,5,2,1,2,2,5,0,2,3,5,2,3,4,3,1,2,2,5,0,4,4,3,2,3,2,2,3,6,3,1,2,3,2,1,5,3,5,1,4,2,4,0,4,3,4,3,2,3,0,3,3,1,2,3,4,1,4,1,3,1,4,4,6,0,1,2,1,1,5,1,4,4,4,3,6,1,2,5,2,1,3,2,1,1,1
87a53def0d44268c7468815248d61d097ec22f8bb94432641a936311907de040,0,2,2,0,3,3,5,9,2,1,1,3,2,4,3,4,3,1,4,3,3,4,3,2,2,3,3,2,5,2,1,2,1,1,3,2,5,2,2,1,1,3,2,3,2,2,4,1,1,2,2,4,4,3,3,4,3,3,2,3,0,1,5,3,5,2,2,1,2,3,3,4,3,3,3,1,2,1,3,0,2,3,6,2,5,1,3,3,0,1,2,3,1,1,2,0,5,0,2,4,1,4,4,2,2,3,1,2,1,1,2,3,4,2,4,2,5,0,1,9,1,5,3,1,4,2,0
