key,666320-667777,667777-670657,670657-673537,673537-676417,676417-679297,679297-682177,682177-685057,685057-687937,687937-690817,690817-693697,693697-696577,696577-699457,699457-702337,702337-705217,705217-708097,708097-710977,710977-713857,713857-716737,716737-719617,719617-722497,722497-725377,725377-728257,728257-731137,731137-734017,734017-736897,736897-739777,739777-742657,742657-745537,745537-748417,748417-751297,751297-754177,754177-757057,757057-759937,759937-762817,762817-765697,765697-768577,768577-771457,771457-774337,774337-777217,777217-780097,780097-782977,782977-785857,785857-788737,788737-791617,791617-794497,794497-797377,797377-800257,800257-803137,803137-806017,806017-808897,808897-811777,811777-814657,814657-817537,817537-820417,820417-823297,823297-826177,826177-829057,829057-831937,831937-834817,834817-837697,837697-840577,840577-843457,843457-846337,846337-849217,849217-852097,852097-854977,854977-857857,857857-860737,860737-863617,863617-866497,866497-869377,869377-872257,872257-875137,875137-878017,878017-880897,880897-883777,883777-886657,886657-889537,889537-892417,892417-895297,895297-898177,898177-901057,901057-903937,903937-906817,906817-909697,909697-912577,912577-915457,915457-918337,918337-921217,921217-924097,924097-926977,926977-929857,929857-932737,932737-935617,935617-938497,938497-941377,941377-944257,944257-947137,947137-950017,950017-952897,952897-955777,955777-958657,958657-961537,961537-964417,964417-967297,967297-970177,970177-973057,973057-975937,975937-978817,978817-981697,981697-984577,984577-987457,987457-990337,990337-993217,993217-996097,996097-998977,998977-1001857,1001857-1004737,1004737-1007617,1007617-1010497,1010497-1013377,1013377-1016257,1016257-1019137,1019137-1022017,1022017-1024897,1024897-1027777,1027777-1030657,1030657-1033537,1033537-1036417,1036417-1039297,1039297-1042177,1042177-1045057,1045057-1047937,1047937-1050817,1050817-1053697,1053697-1056577,1056577-1059457,1059457-1062337,1062337-1065217,1065217-1068097,1068097-1070977,1070977-1073857,1073857-1076737,1076737-1079617,1079617-1082497,1082497-1085377,1085377-1088257,1088257-1091137,1091137-1094017,1094017-1096897,1096897-1099777,1099777-1102657,1102657-1105537,1105537-1108417,1108417-1111297,1111297-1114177,1114177-1117057,1117057-1119937,1119937-1122817,1122817-1125697,1125697-1128577,1128577-1131457,1131457-1134337,1134337-1137217,1137217-1140097,1140097-1142977,1142977-1145857,1145857-1148737,1148737-1151617,1151617-1154497,1154497-1157377,1157377-1160257,1160257-1163137,1163137-1166017,1166017-1168897,1168897-1171777,1171777-1174657,1174657-1177537,1177537-1180417,1180417-1183297,1183297-1186177,1186177-1189057,1189057-1191937,1191937-1194817,1194817-1197697,1197697-1200577,1200577-1203457,1203457-1206337,1206337-1209217,1209217-1212097,1212097-1214977,1214977-1217857,1217857-1220737,1220737-1223617,1223617-1226497,1226497-1229377,1229377-1232257,1232257-1235137,1235137-1238017,1238017-1240897,1240897-1243777,1243777-1246657,1246657-1249537,1249537-1252417,1252417-1255297,1255297-1258177,1258177-1261057,1261057-1263937
e96baca41834662a461cc12fa98b2629f946f4c7b6eef3e2285dd7111490a02e,0,5,3,1,4,3,4,2,5,1,2,1,2,5,2,6,2,2,3,2,1,2,3,4,2,0,4,1,3,2,2,3,0,2,1,2,5,0,2,2,1,0,2,1,0,5,2,2,3,5,2,3,5,3,2,2,3,3,1,3,2,2,4,3,1,4,4,0,0,5,1,0,2,1,1,2,2,3,1,1,4,4,4,7,1,2,2,5,2,2,2,2,2,1,5,1,2,1,2,6,2,6,0,1,2,2,3,0,4,1,6,3,3,3,4,1,2,1,2,0,2,1,2,1,3,3,4,2,2,4,3,3,2,2,4,1,4,5,4,1,1,2,5,2,1,1,2,1,1,5,2,5,0,3,1,1,4,2,3,2,3,3,2,4,2,2,2,0,2,2,2,3,1,2,1,3,4,3,1,2,4,1,4,1,1,4,2,2,3,1,3,6,6,2,3,4,0,3,2,3,2,4,3,4,3,1,1,3
e981857d661073912576efb73bbf187fcd68b5fba8d4eb9cbf696c689fa2d64d,5,2,2,3,3,2,1,5,3,4,2,1,1,4,1,0,2,4,1,5,3,2,3,4,3,0,1,3,2,4,4,1,1,4,3,6,2,3,4,0,3,5,1,2,2,3,2,4,2,5,2,4,2,1,3,1,0,4,2,2,3,0,3,4,3,2,0,2,1,2,2,0,3,1,2,0,2,2,4,3,3,1,0,2,1,2,6,7,4,3,5,2,1,1,1,1,3,0,2,2,4,3,4,3,3,0,1,1,1,4,3,2,5,0,2,1,1,5,1,3,0,5,2,4,4,2,5,3,5,2,2,6,2,0,3,1,3,0,3,5,2,4,2,2,1,3,3,2,2,4,2,3,3,5,2,4,1,3,3,2,2,3,5,3,1,2,1,5,1,1,3,4,1,0,2,2,3,4,5,4,3,4,1,4,4,2,1,2,5,3,3,4,0,2,4,1,1,2,1,2,2,2,0,3,3,5,0,1
e98751ac844355d2460ec9fab21398d2974cd77b0c304e7ef74933f125a98d5a,1,1,1,2,1,3,0,1,2,1,1,1,1,2,4,2,2,0,1,3,4,1,3,0,1,3,4,2,1,1,4,2,3,3,1,4,3,5,3,5,2,2,2,1,3,1,1,4,1,3,6,2,2,4,2,3,3,2,2,0,3,4,2,1,4,5,3,2,3,6,4,3,2,3,1,2,5,5,3,1,1,0,2,1,4,2,2,1,2,4,2,0,2,2,2,0,2,0,5,2,0,3,2,2,0,4,5,3,3,5,5,2,1,3,1,1,1,4,3,5,0,1,1,0,1,0,3,3,1,2,1,0,3,3,3,4,2,3,3,1,1,4,3,2,3,3,3,4,1,0,1,1,4,2,4,4,1,4,4,1,2,3,0,4,1,4,4,1,1,3,2,2,1,3,4,2,4,2,8,3,2,2,3,4,7,3,4,1,2,0,3,0,5,2,2,3,1,1,1,5,3,3,4,6,5,5,2,4
e988a4f345b99bc7f0329afef00740096408f526ac9aaaccf7e6e88d2905b91d,1,2,0,4,2,1,2,3,1,4,2,1,2,4,2,1,2,4,4,4,1,3,3,3,4,4,9,3,2,1,2,2,3,3,3,4,5,2,6,1,1,1,3,0,4,4,2,4,1,3,1,5,2,2,3,4,0,3,1,3,4,2,1,3,3,4,3,4,3,1,1,0,7,4,2,1,1,2,5,1,1,3,0,1,1,3,2,2,3,4,3,2,5,0,2,2,1,5,4,1,1,2,3,3,3,1,4,5,6,4,2,1,3,2,3,2,1,4,3,1,3,1,2,1,2,4,3,5,3,3,6,2,0,2,3,1,2,3,3,1,2,4,2,4,5,3,1,2,1,3,3,1,2,2,3,2,3,3,4,3,4,2,4,4,2,1,4,2,1,5,1,1,0,2,1,1,3,3,1,1,4,3,1,2,4,3,5,3,6,2,0,2,0,2,1,3,5,4,3,6,4,6,2,3,3,3,2,4
e9a130662383eab486bad394980ab6cf6dbc53ef02dcc267359282162058d422,2,0,3,1,1,1,2,0,2,2,3,4,2,2,1,1,4,2,2,0,2,3,3,0,1,2,2,4,1,3,2,3,2,0,6,1,2,6,1,3,4,3,0,0,2,3,1,2,3,0,0,2,2,2,5,3,2,4,3,1,5,1,0,2,3,4,1,1,0,4,3,1,1,4,3,4,2,0,1,2,1,2,2,0,2,3,3,2,1,4,7,1,1,0,3,3,3,5,1,1,2,0,6,3,2,0,2,3,1,5,3,1,1,3,4,3,2,2,3,5,2,1,4,2,2,1,5,4,3,2,0,2,3,3,6,3,2,2,3,0,5,4,4,4,4,4,1,3,6,1,4,1,2,2,1,2,4,3,3,3,4,5,0,4,1,2,1,4,5,1,1,4,3,4,0,0,2,3,3,3,1,0,1,3,3,1,1,2,2,1,5,0,7,1,2,2,2,1,6,5,2,4,2,2,3,1,0,4
e9af5096a9715ed9e19b0c51e68002337da92369edf7e22f587119d6af107243,0,2,1,3,4,7,2,4,2,6,3,4,2,2,3,2,3,2,4,1,2,1,1,4,4,3,5,1,3,2,1,3,1,3,1,3,1,4,3,1,0,2,4,3,1,3,1,4,4,2,6,1,0,4,5,1,0,5,2,4,4,3,4,4,8,0,4,0,1,4,1,3,0,3,0,3,2,3,7,1,4,2,4,3,1,0,1,2,2,5,3,3,5,3,4,1,4,2,0,1,2,2,0,0,1,3,3,2,1,2,3,2,3,2,2,1,2,1,2,4,4,2,2,1,0,0,6,0,0,4,1,5,3,6,3,1,3,0,4,0,4,3,3,5,1,5,3,1,2,4,4,1,6,3,1,5,1,1,3,3,3,4,2,3,1,4,4,1,2,4,2,2,1,0,4,1,4,3,4,4,3,1,2,6,1,4,2,4,1,3,1,4,2,1,1,1,5,4,0,0,4,2,2,3,2,1,3,2
e9bd8c1c97e83584921a841ac71e6c49440f6c83bfc365682c009005b5e95860,1,1,6,2,0,1,1,1,3,6,2,3,5,2,5,1,4,2,3,0,2,3,4,1,1,1,5,2,2,7,3,1,4,4,0,1,3,0,2,1,3,3,3,2,6,3,4,2,4,3,3,3,3,0,3,3,1,2,1,5,1,4,2,2,3,4,3,0,0,2,1,2,3,3,3,2,0,2,2,3,0,1,2,3,7,2,3,5,3,0,2,2,1,3,2,3,2,0,0,4,1,3,2,2,0,4,3,1,1,3,0,2,1,3,2,2,4,5,3,4,3,1,6,4,3,2,0,1,3,2,4,1,1,2,3,2,6,3,1,3,6,2,1,3,1,1,3,2,0,3,3,2,4,1,2,0,3,6,4,0,1,3,0,1,2,3,3,3,4,3,3,3,2,3,5,0,1,2,2,2,2,2,2,2,0,2,1,1,2,2,2,2,3,3,0,5,2,2,1,2,3,4,5,2,2,1,1,0
e9e5a47725e0c2ff30091cb034e58611c5de68dcc9fa68de5000e31f2722ec0b,4,5,3,0,1,3,1,3,4,2,5,1,2,2,3,2,4,1,1,0,3,7,1,5,4,6,2,1,2,1,2,1,2,1,1,1,5,2,2,0,1,6,4,2,4,0,1,2,2,1,5,3,0,3,3,1,4,4,2,1,0,3,2,1,1,2,4,1,3,2,1,4,3,0,1,3,1,0,2,1,3,5,4,2,4,1,2,3,3,2,5,3,2,6,3,2,6,6,3,2,1,2,1,3,3,2,3,3,0,2,1,3,1,3,4,3,1,4,2,2,1,4,2,3,1,4,1,0,3,4,3,1,3,1,0,2,1,3,3,4,3,1,3,1,2,6,2,1,3,1,2,4,4,2,3,3,3,1,2,1,1,4,9,6,2,4,2,0,4,4,3,2,6,2,2,4,2,2,2,1,1,5,3,1,4,1,2,3,5,2,2,2,5,2,1,2,1,4,1,0,5,2,2,3,2,4,3,3
e9e6766a392907f93c48c7bde154e3a0da7822ad543ec15276617ca84e77cd6e,1,0,2,5,1,6,3,4,2,1,4,1,3,0,0,4,2,3,2,2,2,1,3,2,2,3,1,2,3,7,4,3,2,2,5,2,6,2,1,1,4,3,1,5,6,2,0,2,1,4,0,2,3,2,3,3,2,1,2,6,1,0,3,2,1,4,2,2,3,0,5,2,0,0,3,2,3,1,4,1,2,3,1,1,4,2,3,3,4,0,1,1,3,3,3,2,2,2,1,2,1,2,3,2,3,2,6,3,1,3,2,5,2,1,5,3,2,2,2,0,1,0,4,3,5,0,0,5,9,3,2,2,4,4,1,2,3,4,1,3,4,2,5,2,2,3,3,5,1,5,1,4,4,5,3,4,2,2,4,2,2,4,2,2,3,4,6,4,2,2,0,2,2,3,2,0,3,2,2,4,4,0,1,0,2,2,3,3,0,0,1,0,1,1,0,2,1,2,2,0,1,1,2,2,1,2,3,0
e9eabfc0601ecc9b1ebacd50c7ea7fdd23ee71cbeb4ca6e3d82dafee6c588f56,4,0,2,2,0,5,1,0,2,3,1,4,0,3,4,1,2,0,2,4,1,1,2,3,2,2,1,0,3,2,1,4,1,3,4,0,4,1,5,5,3,1,2,1,3,1,4,2,3,2,1,2,1,2,5,2,3,3,4,3,1,1,1,3,2,5,2,3,1,1,3,2,2,2,7,2,5,3,3,3,0,1,5,1,4,3,1,3,2,2,5,2,2,2,4,4,0,0,2,3,0,1,4,5,0,1,4,2,1,3,1,1,5,7,5,2,3,0,0,1,1,2,2,5,2,3,4,4,2,3,2,1,6,2,3,7,2,1,5,1,0,5,3,4,3,2,1,1,3,2,5,1,2,3,1,3,2,1,2,0,3,2,2,2,3,3,4,2,2,0,3,0,1,2,0,1,1,6,1,2,1,2,2,0,4,1,6,4,2,4,5,4,2,2,4,4,3,1,3,3,3,3,2,3,2,1,5,3
e9eb5e3e93ed8d25e17b7e2ecd92110bef8e1713cb5c83b8f10a522842030912,2,5,0,2,5,3,2,3,1,1,4,1,3,0,4,4,1,1,4,4,4,2,2,0,2,1,1,3,0,7,4,3,3,3,2,4,6,7,1,1,2,2,5,2,2,1,4,4,1,0,1,3,1,4,0,2,2,1,1,3,4,2,1,4,1,1,0,1,3,5,5,2,3,0,2,2,2,2,1,1,4,1,2,3,0,0,3,3,3,2,0,1,3,2,2,2,5,3,4,1,1,1,3,0,3,2,4,2,4,1,2,3,1,0,1,5,3,3,2,5,3,4,0,3,2,2,1,4,4,0,2,1,3,2,2,1,0,2,2,4,3,1,8,3,2,1,0,4,2,3,4,3,0,2,1,1,0,1,3,3,1,0,1,3,3,2,5,3,3,4,2,2,2,2,3,0,1,1,2,0,0,2,5,3,3,0,2,5,1,2,1,1,5,1,5,6,3,4,3,5,2,4,1,2,1,1,3,1
e9edc9ed2be71e55f210056df26722fbadc7072f16daf9ee80c3f6ad8987bc65,3,2,5,1,2,4,2,2,2,0,0,1,4,1,2,6,3,2,5,4,0,1,3,1,0,4,2,2,2,1,3,2,5,2,0,3,4,1,0,1,3,4,1,1,4,1,1,1,0,0,2,2,5,5,7,3,6,3,1,0,1,1,1,5,1,4,2,1,4,2,2,3,3,2,3,1,0,1,0,1,2,7,4,2,2,1,6,1,0,0,3,4,2,3,6,0,4,1,1,4,1,2,1,1,3,3,2,2,4,5,3,4,1,2,2,3,4,3,3,3,2,2,4,2,3,2,2,4,0,3,3,2,2,1,6,2,3,0,4,2,0,2,4,1,1,1,2,3,0,5,1,1,6,4,2,0,1,2,4,6,4,1,2,2,1,4,2,1,3,1,0,4,2,3,4,1,6,1,1,3,2,3,3,3,0,2,4,1,1,5,3,0,0,2,3,3,4,2,3,2,4,4,3,7,1,4,1,2
ea19e024b46a0b4d5c86742ece2b4276350f9e02f9a032a8dc9d8f5f05b14269,0,1,2,3,2,5,1,3,2,1,2,3,1,0,2,3,1,5,3,1,4,6,8,6,1,6,7,2,2,3,1,3,2,4,4,1,1,2,5,3,1,2,0,4,2,2,2,1,2,0,5,5,0,5,2,1,5,1,0,4,3,2,2,1,2,2,0,3,2,0,6,1,0,3,8,8,4,1,3,5,4,3,1,2,4,2,2,2,1,2,4,2,2,1,4,2,2,2,4,4,1,2,0,0,4,5,1,2,6,2,0,1,1,2,4,4,2,3,3,2,4,2,2,1,1,0,1,3,6,3,0,1,2,2,2,4,7,3,0,4,1,3,0,3,1,4,2,4,2,1,2,0,2,1,3,5,1,3,2,4,0,4,3,1,0,2,2,1,3,2,2,2,3,3,1,2,3,0,4,2,4,1,3,4,4,5,2,4,2,2,5,5,2,3,3,0,4,3,1,2,5,3,2,4,3,3,1,3
ea329261117cb3c37b133db79ac8007bad5c57ab3b8dd6f4078b14f488432107,4,2,0,2,4,5,2,2,3,6,2,2,5,1,3,7,2,2,2,4,4,2,3,4,1,4,1,1,0,3,1,3,5,7,3,1,3,2,6,4,2,2,2,4,2,2,1,3,4,1,4,6,1,3,2,3,5,3,3,0,5,2,0,1,4,2,2,3,3,2,0,2,1,2,5,1,1,2,3,1,0,4,3,4,3,1,3,1,3,1,0,0,3,1,2,4,3,2,3,1,4,3,2,3,2,8,4,4,5,2,0,2,5,2,3,3,0,2,1,2,3,6,0,4,2,5,3,2,3,3,1,2,1,4,4,3,4,2,1,1,2,1,2,2,2,2,3,5,6,2,1,7,4,2,4,3,2,6,2,3,3,4,4,4,2,3,1,4,1,0,0,5,1,1,2,4,7,6,3,1,2,2,5,1,2,3,4,2,3,4,3,1,6,0,3,1,3,4,4,2,3,2,4,3,2,3,2,3
ea3975f01b7f2c7319b9251bf227bcde18da7e86dc4a07436270b494e5c8885b,1,2,3,2,1,2,5,3,1,2,2,2,4,3,3,2,3,1,1,3,0,2,2,1,5,1,1,4,1,0,2,0,2,0,4,1,4,4,2,4,4,1,1,1,3,0,4,0,0,0,3,3,0,2,2,4,2,2,0,3,2,4,1,4,3,1,4,3,7,4,0,3,4,3,6,2,5,2,3,2,1,2,2,3,2,0,4,5,3,7,3,3,3,5,2,3,2,4,2,3,2,4,1,1,1,1,2,3,3,3,1,1,2,3,2,0,5,1,1,4,2,3,4,4,2,2,2,6,6,1,3,3,2,2,1,3,0,0,1,3,2,3,4,3,0,3,4,1,3,1,0,2,5,4,3,3,3,2,2,1,5,4,1,2,3,1,3,4,2,1,3,4,4,3,5,5,3,2,0,2,6,3,2,0,5,0,2,0,3,3,2,4,3,1,2,0,0,2,2,2,3,2,3,1,4,1,1,4
ea50f0bea47bfb3dc4bbe4388b238f2095f341e67c19f5c86d08092071a5154e,1,3,0,5,1,7,4,2,5,1,4,3,2,3,2,5,0,0,1,2,3,1,6,3,3,4,3,3,2,2,1,3,5,3,1,0,2,2,1,3,1,3,6,2,0,1,0,0,5,2,2,0,2,1,2,1,3,3,4,3,0,2,2,2,5,3,2,4,2,0,0,6,3,2,2,1,0,0,5,1,2,1,0,5,2,2,4,3,5,1,1,4,5,2,3,1,3,2,6,1,0,1,2,5,0,6,1,4,4,3,2,3,2,2,2,1,4,3,3,2,1,2,2,3,1,2,3,1,2,4,2,3,1,1,2,3,2,4,3,6,1,4,1,3,4,3,0,5,1,2,1,3,5,3,4,2,1,3,2,0,3,5,2,2,0,2,1,2,0,4,2,2,2,0,3,1,0,3,3,4,5,2,3,4,5,1,2,3,3,2,2,4,4,2,1,2,2,1,5,3,3,0,4,5,4,5,3,1
ea5330ec5ec675af911923809cea0a2e0f35f0a51f1dce352c5c6a98e1186459,3,2,4,2,1,3,5,5,3,5,5,4,3,2,3,2,0,3,1,4,0,2,2,2,3,3,2,3,0,2,2,0,2,1,5,2,6,3,0,3,1,0,2,0,0,4,1,5,0,0,0,4,2,3,3,4,5,2,1,3,3,2,2,5,4,0,5,4,4,1,1,4,8,2,0,3,2,1,3,5,1,0,1,2,0,2,2,1,6,2,1,1,3,4,2,2,5,2,2,2,2,4,0,5,2,1,3,2,1,4,4,2,6,3,0,4,1,3,2,2,4,5,1,6,4,5,3,1,2,3,1,3,0,3,3,3,1,1,1,1,1,5,3,4,2,2,1,3,2,4,3,0,4,3,1,0,6,5,3,2,5,0,2,5,2,0,4,1,1,2,2,2,1,5,2,3,1,2,3,2,3,3,6,1,3,4,0,5,2,4,2,5,3,1,1,2,2,3,2,3,0,2,1,4,4,4,4,3
ea5ca00b3c2c319c1ed09234d1064fa9131c834352e96150794f2aa227a1fd38,1,4,6,1,0,3,2,1,1,4,4,3,3,2,4,2,0,1,2,0,1,2,1,5,3,5,1,2,3,4,5,0,1,7,3,4,2,4,5,4,2,3,3,3,2,1,4,2,5,4,4,3,1,2,4,1,1,5,4,3,2,1,2,5,4,1,2,4,5,3,0,1,0,1,7,3,2,0,2,3,3,3,2,2,3,3,4,2,4,2,3,1,3,3,1,2,2,2,4,3,2,2,0,2,2,4,4,1,5,3,1,0,1,3,2,3,4,4,2,3,2,1,2,5,2,4,1,5,5,3,2,4,2,3,4,4,4,2,4,2,3,1,4,0,0,3,1,4,2,1,0,1,2,2,1,4,3,2,1,5,2,0,1,4,3,4,3,4,3,2,1,2,4,2,3,5,1,5,2,1,2,3,4,6,2,2,1,3,2,3,3,5,2,2,0,0,2,2,1,3,4,4,2,1,6,2,1,7
ea5d75b17c1fca9d4186ae032ea00168e31f50ce64dcc04312195c2bba369c54,1,2,2,3,2,4,3,4,5,3,3,2,1,4,0,1,2,2,1,3,2,4,2,4,1,1,6,3,1,1,3,2,3,4,4,3,2,4,5,1,3,0,1,4,5,0,1,1,4,5,2,0,3,5,1,2,2,2,4,4,5,4,2,3,4,1,1,0,0,3,2,5,7,2,1,3,4,4,3,1,1,3,2,1,4,3,1,2,4,1,4,3,1,1,1,3,2,3,5,4,2,4,4,1,1,3,2,0,0,1,2,0,3,4,3,0,2,5,1,3,3,3,1,2,1,3,1,5,4,2,3,7,2,2,2,0,1,3,5,3,0,5,4,3,1,7,1,2,3,1,1,1,5,3,4,3,1,2,2,3,1,3,3,3,2,2,3,4,0,2,5,2,3,1,2,1,2,3,3,0,1,0,3,2,4,4,2,4,3,1,6,2,1,5,0,2,3,0,0,3,2,1,1,0,3,1,3,1
ea671462b53d75b26b091cecc4997e6a2a5ba2521db72b58747d81fbf828ed3d,0,1,1,6,5,1,2,2,1,4,2,2,4,1,1,9,4,2,3,5,0,0,4,3,3,1,3,4,5,0,5,1,3,3,1,2,4,0,3,0,3,0,1,3,3,1,5,0,1,5,5,4,2,2,1,5,2,0,1,7,0,2,2,2,4,2,5,0,2,2,0,1,1,3,3,4,2,5,2,2,2,5,5,0,2,3,3,3,0,4,5,2,0,3,1,3,0,5,1,3,1,5,2,0,1,4,0,6,3,2,2,0,3,5,0,0,0,2,1,4,5,2,2,3,3,1,6,2,6,3,1,4,0,1,3,9,4,3,1,4,0,5,5,6,1,1,2,2,1,3,2,2,6,2,1,4,1,4,1,2,4,1,1,2,2,4,2,2,5,1,1,3,2,2,1,5,6,5,3,1,2,3,3,2,4,3,5,2,3,3,3,2,5,7,3,2,3,4,1,0,1,3,6,6,2,2,3,3
ea6de4b214e172dd370643a9beab89a2d074bf707d79ea2a22d8411128ecfe4a,3,3,1,0,1,2,1,2,0,3,1,3,1,2,2,3,4,4,3,3,4,1,1,2,2,2,7,5,2,4,1,5,6,1,5,0,1,2,9,3,1,4,3,3,1,1,3,0,2,4,2,2,0,4,1,4,3,2,2,1,4,1,4,4,2,3,2,1,3,2,4,1,0,3,3,2,4,0,1,4,0,2,1,1,2,3,1,2,5,2,7,4,1,4,4,0,2,6,0,1,3,1,0,5,2,4,3,4,2,1,2,3,2,5,2,4,2,1,2,1,1,3,2,2,3,1,1,1,2,3,4,5,2,4,2,3,4,1,2,2,2,3,2,3,1,1,3,2,8,0,2,3,1,0,2,5,1,3,1,2,3,2,5,2,5,1,2,1,1,1,2,3,4,5,4,3,6,4,2,2,4,0,3,3,1,7,3,1,4,1,4,5,4,5,1,4,0,4,3,2,2,2,3,8,2,0,2,4
ea7d4dfee8ced902fe157a00523ec00fa0117fac601fa4dfa8b823fc592a9e11,0,3,2,1,3,1,0,4,3,1,1,3,1,3,5,3,4,1,4,2,3,0,2,5,5,3,1,2,1,3,2,4,2,6,3,0,2,3,0,5,2,2,4,0,2,2,2,2,2,2,4,4,2,5,1,3,3,1,1,4,2,5,3,1,2,2,2,2,4,1,3,4,1,6,2,6,4,1,1,0,4,3,2,3,5,2,2,1,2,3,3,5,6,4,2,2,3,3,5,3,2,6,2,3,1,2,1,3,3,2,4,2,4,2,0,3,0,2,2,0,2,4,3,2,2,2,2,2,3,3,2,2,4,1,2,4,3,3,3,5,1,1,1,2,5,1,1,3,3,4,2,0,3,5,1,3,4,1,3,2,1,1,1,4,6,2,3,6,3,1,1,2,1,2,1,2,1,3,0,2,1,3,3,2,2,3,4,5,2,2,2,4,1,2,4,4,4,6,3,3,4,2,4,4,3,0,1,3
ea7f28a80a46b7aa5e236e9291746628ef4daeb2fbaa6e06015596e065f6534a,3,1,1,1,2,1,3,3,1,6,1,3,0,4,7,5,2,1,0,2,0,4,1,2,5,2,2,3,5,1,1,2,2,3,0,3,2,4,1,1,3,5,2,3,0,1,0,3,4,3,0,1,3,3,1,2,3,0,1,1,0,5,2,0,1,3,3,3,1,2,3,3,3,1,2,1,2,3,1,3,2,7,3,2,5,2,2,5,3,2,1,1,0,1,3,2,1,1,3,4,2,2,1,5,3,3,2,1,1,2,3,6,5,3,1,1,2,3,2,3,3,1,2,1,2,5,2,1,1,4,1,1,4,3,2,1,1,2,4,4,4,1,2,3,4,3,1,2,2,1,3,4,3,4,1,3,2,4,0,1,0,1,5,2,5,4,3,2,4,1,3,4,5,2,0,5,1,2,0,7,1,1,1,1,4,4,4,3,1,4,0,5,1,3,2,2,4,2,2,2,2,5,2,4,5,7,2,0
ea86617cd6f9039681d1c0df68f6301fc10831c6ae21e4421196d8772ef9256c,0,1,4,4,4,1,3,0,1,5,1,3,2,3,2,3,2,2,1,3,2,1,0,0,4,2,1,1,2,3,2,2,3,7,2,2,3,3,1,3,1,1,4,1,5,1,3,4,6,1,0,4,2,2,0,4,1,2,1,1,1,0,1,7,1,5,2,2,0,1,4,3,1,3,4,3,1,3,3,3,3,2,2,0,3,2,1,5,2,4,3,1,2,1,1,4,2,2,2,3,7,2,1,2,1,1,2,1,2,4,1,3,9,3,4,2,1,2,1,1,4,3,1,6,0,1,1,4,8,0,1,1,3,1,2,1,2,1,1,3,5,3,3,2,3,5,2,4,1,5,0,1,2,3,1,2,2,2,1,2,2,2,2,3,5,3,3,3,3,1,1,7,2,2,3,1,1,3,5,3,2,3,5,0,1,2,2,2,6,3,4,3,1,1,1,2,2,0,2,2,3,1,3,1,5,1,3,1
eab494a32dad02706b74399e6f79e8512114f1d267c73c29541ec666be9b983a,1,3,0,1,2,2,1,2,2,2,0,4,2,2,1,3,1,5,2,0,2,1,3,2,3,2,3,5,3,3,1,0,5,2,2,1,4,2,3,3,0,2,0,3,0,5,1,2,3,1,4,1,4,3,3,3,3,4,4,5,4,3,1,4,1,1,5,1,2,6,5,0,2,3,1,2,4,4,2,2,2,3,1,1,2,2,3,2,4,1,3,2,4,2,2,1,0,0,3,2,2,5,3,4,3,3,4,1,5,2,2,1,4,1,3,2,0,0,3,5,1,4,3,4,1,1,0,3,3,1,3,3,1,2,2,5,2,0,3,1,3,5,2,0,4,3,3,1,1,4,4,3,2,3,1,1,3,0,1,5,3,3,1,5,1,3,2,1,3,3,4,2,1,2,2,0,1,1,4,3,3,4,5,1,6,1,4,1,2,1,3,0,2,3,3,1,3,5,5,3,1,3,4,2,3,4,2,3
eac3218bef79965987b585368f3c86a8c8106a969a463181d4619f7e87144e20,0,0,4,0,3,0,5,1,3,5,1,2,5,3,4,5,5,2,2,2,0,2,5,3,5,0,4,4,2,1,5,4,1,1,3,2,1,2,4,5,2,1,2,3,2,2,2,4,3,5,5,0,1,1,3,3,2,1,4,1,2,3,2,3,2,2,1,4,2,4,3,1,2,4,3,2,5,0,1,3,3,1,0,5,1,4,0,2,1,6,2,5,6,2,2,4,2,3,0,2,2,2,3,4,4,2,0,0,3,0,1,2,2,1,1,0,1,2,4,3,3,0,2,2,3,1,2,2,2,1,1,5,5,1,2,2,1,0,2,2,2,1,3,1,4,3,3,1,2,4,0,4,3,2,0,1,4,2,1,4,4,0,3,2,1,2,2,1,2,1,1,1,1,1,2,1,2,2,5,4,3,0,1,4,3,1,3,7,2,2,4,5,3,3,3,4,3,3,0,2,0,3,2,4,3,2,1,3
eacfa17e81970c93a60634b96ca65a5a80cbc3c2413704376d018de6d022f72b,2,3,2,0,0,0,5,3,3,3,2,2,6,1,1,3,3,4,3,1,4,3,6,1,0,3,2,2,3,1,5,0,6,3,0,0,7,2,8,2,2,4,3,0,6,3,4,0,1,2,2,3,4,3,2,1,1,1,1,5,1,1,2,0,4,2,3,4,2,2,5,2,2,0,2,1,4,3,0,4,4,2,7,8,2,3,1,3,4,3,0,2,5,3,0,3,0,0,4,4,5,2,2,1,1,2,2,1,1,2,4,2,1,0,3,2,0,3,2,3,2,2,2,1,0,5,3,2,2,6,4,2,7,3,4,1,2,2,3,7,1,2,5,1,5,3,2,4,0,2,5,3,4,3,4,1,0,3,2,1,7,5,2,1,1,0,1,1,3,0,2,0,3,4,3,1,1,3,0,1,3,0,2,7,4,2,1,1,4,1,3,6,1,1,2,2,4,6,4,2,4,3,0,4,4,3,2,1
